a,b,cp,c,ab
0.165274690535927,2.96117942433538,1.91308398939158,2.66365412785161,0.393038110707713
0.0611057771706161,1.09371765527677,0.404001529430869,0.561518575608113,0.158667508462148
3.28329120705361,3.80097359042909,3.36430727472506,3.66736795066456,3.09119244456679
0.00102602617778569,0.000144128664753218,0.000767360569181585,0.000245060033053024,0.00199354383865646
